Image,x1,y1,x2,y2,ClassNo,Test,Class,Make,Model,Type,Year,img_h,img_w,channels
006445.jpg,19,83,618,384,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006446.jpg,10,52,251,132,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,192,263,3
006447.jpg,26,30,271,111,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,111,300,3
006448.jpg,39,201,1003,681,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,768,1024,3
006449.jpg,26,139,607,343,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006450.jpg,1,87,629,404,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,520,693,3
006451.jpg,4,13,189,132,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,146,196,3
006452.jpg,17,25,282,153,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,166,300,3
006453.jpg,50,80,223,167,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,192,263,3
006454.jpg,19,54,246,170,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006455.jpg,12,32,265,169,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,183,275,3
006456.jpg,4,25,270,165,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,183,275,3
006457.jpg,7,61,290,205,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,225,300,3
006458.jpg,33,150,613,401,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006459.jpg,54,515,1220,884,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,960,1280,3
006460.jpg,16,91,257,177,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006461.jpg,14,48,256,164,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,183,275,3
006462.jpg,107,279,1146,618,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,960,1280,3
006463.jpg,22,58,179,136,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,144,192,3
006464.jpg,16,55,246,163,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006465.jpg,38,59,597,452,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006466.jpg,3,78,450,257,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,285,450,3
006467.jpg,4,109,580,329,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,400,600,3
006468.jpg,7,69,250,176,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006469.jpg,35,42,194,105,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,114,228,3
006470.jpg,37,36,246,157,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,183,275,3
006471.jpg,16,54,295,158,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,225,300,3
006472.jpg,10,62,152,117,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,120,160,3
006473.jpg,12,52,256,186,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,260,3
006474.jpg,13,136,626,380,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006475.jpg,77,129,475,316,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,362,544,3
006476.jpg,11,45,253,189,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006477.jpg,12,35,278,183,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,216,288,3
006478.jpg,88,220,645,423,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,453,720,3
006479.jpg,64,109,395,274,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,375,500,3
006480.jpg,4,70,555,319,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,416,555,3
006481.jpg,8,35,154,92,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,108,160,3
006482.jpg,12,62,614,447,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006483.jpg,110,185,832,608,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,768,1024,3
006484.jpg,27,73,635,425,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006485.jpg,1,343,1007,757,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,768,1024,3
006486.jpg,13,31,245,155,80,0,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006487.jpg,104,323,730,550,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,573,773,3
006488.jpg,205,397,1456,1096,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,1200,1600,3
006489.jpg,151,121,666,411,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,600,800,3
006490.jpg,60,69,351,254,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,300,400,3
006491.jpg,21,71,624,385,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006492.jpg,24,81,617,293,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,320,640,3
006493.jpg,9,33,253,125,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006494.jpg,37,155,433,302,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,360,480,3
006495.jpg,94,208,612,419,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006496.jpg,74,63,618,300,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,346,649,3
006497.jpg,4,50,252,160,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006498.jpg,9,22,158,94,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,106,160,3
006499.jpg,45,111,359,244,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,267,400,3
006500.jpg,2,52,253,167,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006501.jpg,14,53,250,143,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006502.jpg,7,59,250,188,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006503.jpg,175,209,923,575,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,620,1024,3
006504.jpg,19,370,881,654,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,706,1024,3
006505.jpg,26,30,276,211,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,248,300,3
006506.jpg,39,103,400,288,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,360,424,3
006507.jpg,11,35,469,337,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,360,480,3
006508.jpg,52,134,531,309,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,413,550,3
006509.jpg,9,34,286,184,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,225,300,3
006510.jpg,31,56,236,172,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,207,244,3
006511.jpg,34,158,481,414,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006512.jpg,36,105,624,402,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006513.jpg,7,21,253,169,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006514.jpg,69,260,576,451,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006515.jpg,45,151,481,347,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,369,500,3
006516.jpg,51,36,371,233,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,300,400,3
006517.jpg,42,69,397,271,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,296,400,3
006518.jpg,237,249,645,422,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,533,800,3
006519.jpg,17,60,630,380,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006520.jpg,11,102,633,357,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006521.jpg,6,52,257,191,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,194,259,3
006522.jpg,120,380,1333,1018,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,1200,1600,3
006523.jpg,19,22,578,317,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,329,600,3
006524.jpg,38,121,587,386,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,450,600,3
006525.jpg,37,34,222,153,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,195,259,3
006526.jpg,30,103,618,385,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006527.jpg,16,130,609,394,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,469,625,3
006528.jpg,45,143,593,466,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,472,728,3
006529.jpg,1,99,600,437,80,1,Chrysler Crossfire Convertible 2008,Chrysler,Crossfire,Convertible,2008,480,640,3
006530.jpg,20,141,635,401,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006531.jpg,37,104,382,268,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,338,450,3
006532.jpg,22,82,470,314,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006533.jpg,29,94,456,261,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,360,480,3
006534.jpg,138,38,559,294,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,605,3
006535.jpg,24,45,452,325,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,360,480,3
006536.jpg,80,137,944,646,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006537.jpg,57,118,441,316,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006538.jpg,33,63,612,434,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006539.jpg,9,19,542,386,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,413,550,3
006540.jpg,74,299,973,744,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006541.jpg,28,67,555,334,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,605,3
006542.jpg,95,208,880,715,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006543.jpg,28,34,1022,756,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006544.jpg,63,81,590,410,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006545.jpg,14,67,612,443,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006546.jpg,19,175,1582,1081,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006547.jpg,23,68,626,450,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006548.jpg,30,183,503,383,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,390,520,3
006549.jpg,14,26,467,351,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,360,480,3
006550.jpg,195,268,1230,962,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1080,1512,3
006551.jpg,48,100,446,289,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006552.jpg,24,125,636,440,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006553.jpg,17,34,993,563,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,593,1024,3
006554.jpg,13,116,621,476,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006555.jpg,87,170,942,683,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006556.jpg,26,96,618,426,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006557.jpg,10,7,964,491,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,494,970,3
006558.jpg,37,109,692,363,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,385,744,3
006559.jpg,19,54,490,350,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006560.jpg,23,124,553,413,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,435,580,3
006561.jpg,16,26,690,462,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,500,700,3
006562.jpg,177,266,943,748,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,847,1024,3
006563.jpg,25,89,603,480,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006564.jpg,82,109,450,300,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,369,550,3
006565.jpg,62,378,1228,880,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,897,1252,3
006566.jpg,52,147,981,547,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,602,1024,3
006567.jpg,24,132,1021,734,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006568.jpg,103,356,882,721,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006569.jpg,166,181,842,602,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006570.jpg,20,152,761,505,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,533,800,3
006571.jpg,109,45,527,401,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006572.jpg,31,244,1447,946,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006573.jpg,17,41,484,265,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,310,500,3
006574.jpg,56,146,575,403,81,0,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006575.jpg,9,128,1013,681,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006576.jpg,49,141,994,704,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006577.jpg,4,2,525,333,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,348,528,3
006578.jpg,47,48,437,209,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,225,450,3
006579.jpg,36,60,618,446,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006580.jpg,55,141,992,531,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006581.jpg,37,155,617,470,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006582.jpg,13,322,1537,919,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006583.jpg,74,101,596,434,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006584.jpg,61,34,602,440,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,478,640,3
006585.jpg,13,38,625,408,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,427,640,3
006586.jpg,3,11,467,326,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,353,470,3
006587.jpg,10,199,1597,1108,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006588.jpg,103,505,1438,1069,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006589.jpg,67,132,1203,746,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,782,1280,3
006590.jpg,67,412,1552,1063,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006591.jpg,13,132,492,361,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006592.jpg,64,256,976,587,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006593.jpg,35,46,489,302,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,375,500,3
006594.jpg,106,96,419,286,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,360,480,3
006595.jpg,36,81,609,331,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006596.jpg,114,141,939,819,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,873,1024,3
006597.jpg,122,99,412,313,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,360,480,3
006598.jpg,70,306,963,750,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006599.jpg,62,44,845,561,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,681,1024,3
006600.jpg,20,110,611,377,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006601.jpg,50,91,609,395,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006602.jpg,26,139,624,379,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006603.jpg,47,27,602,390,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006604.jpg,12,121,462,296,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,348,480,3
006605.jpg,36,306,990,692,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006606.jpg,58,90,548,361,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,450,600,3
006607.jpg,37,115,1561,1096,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1200,1600,3
006608.jpg,23,65,629,452,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006609.jpg,199,175,804,605,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,683,1024,3
006610.jpg,42,329,1225,744,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,782,1280,3
006611.jpg,89,326,1203,778,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,818,1240,3
006612.jpg,36,208,990,729,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006613.jpg,65,22,645,365,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,385,744,3
006614.jpg,9,27,453,234,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,260,455,3
006615.jpg,41,530,1895,1394,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,1440,1920,3
006616.jpg,15,18,588,445,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,450,600,3
006617.jpg,28,103,1007,686,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,768,1024,3
006618.jpg,32,196,797,523,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,533,800,3
006619.jpg,32,74,625,439,81,1,Chrysler PT Cruiser Convertible 2008,Chrysler,PT Cruiser,Convertible,2008,480,640,3
006620.jpg,23,24,237,177,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,194,259,3
006621.jpg,29,98,613,298,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,306,616,3
006622.jpg,49,118,481,355,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,469,625,3
006623.jpg,1,1,500,367,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,377,500,3
006624.jpg,3,122,550,333,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,415,554,3
006625.jpg,38,54,593,431,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,480,640,3
006626.jpg,2,142,508,429,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,469,625,3
006627.jpg,4,144,799,526,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,600,800,3
006628.jpg,21,38,579,418,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,447,625,3
006629.jpg,108,95,621,392,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,480,640,3
006630.jpg,17,35,234,167,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,194,259,3
006631.jpg,2,5,395,198,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,200,400,3
006632.jpg,67,204,614,480,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,480,640,3
006633.jpg,8,26,269,116,82,0,Daewoo Nubira Wagon 2002,Daewoo,Nubira,Wagon,2002,142,276,3
